16/01/2017 13:08:46.636000
16
244
 	Ток статора                     	Служебный канал                 	Напряжение статора              	Реактивная мощность             	
925	265,6	0	0	0,1	
926	265,6	0	0	0,1	
927	265,6	0	0	0,1	
928	265,6	0	0	0,1	
929	265,6	0	0	0,1	
930	265,6	0	0	0,1	
931	265,6	0	0	0,1	
932	265,6	0	0	0,1	
933	265,6	0	0	0,1	
934	265,6	0	0	0,1	
935	265,6	0	0	0,1	
936	265,6	0	0	0,1	
937	265,6	0	0	0,1	
938	265,6	0	0	0,1	
939	265,6	0	0	0,1	
940	265,6	0	0	0,1	
941	265,6	0	0	0,1	
942	265,6	0	0	0,1	
943	265,6	0	0	0,1	
944	265,6	0	0	0,1	
945	265,6	0	0	0,1	
946	265,6	0	0	0,1	
947	265,6	0	0	0,1	
948	265,6	0	0	0,1	
949	265,6	0	0	0,1	
950	265,6	0	0	0,1	
951	265,6	0	0	0,1	
952	265,6	0	0	0,1	
953	265,6	0	0	0,1	
954	265,6	0	0	0,1	
955	265,6	0	0	0,1	
956	265,6	0	0	0,1	
957	265,6	0	0	0,1	
958	265,6	0	0	0,1	
959	265,6	0	0	0,1	
960	265,6	0	0	0,1	
961	265,6	0	0	0,1	
962	265,6	0	0	0,1	
963	265,6	0	0	0,1	
964	265,6	0	0	0,1	
965	265,6	0	0	0,1	
966	265,6	0	0	0,1	
967	265,6	0	0	0,1	
968	265,6	0	0	0,1	
969	265,6	0	0	0,1	
970	265,6	0	0	0,1	
971	265,6	0	0	0,1	
972	265,6	0	0	0,1	
973	265,6	0	0	0,1	
974	265,6	0	0	0,1	
975	265,6	0	0	0,1	
976	265,6	0	0	0,1	
977	265,6	0	0	0,1	
978	265,6	0	0	0,1	
979	265,6	0	0	0,1	
980	265,6	0	0	0,1	
981	265,6	0	0	0,1	
982	265,6	0	0	0,1	
983	265,6	0	0	0,1	
984	265,6	0	0	0,1	
985	265,6	0	0	0,1	
986	265,6	0	0	0,1	
987	265,6	0	0	0,1	
988	265,6	0	0	0,1	
989	265,6	0	0	0,1	
990	265,6	0	0	0,1	
991	265,6	0	0	0,1	
992	265,6	0	0	0,1	
993	265,6	0	0	0,1	
994	265,6	0	0	0,1	
995	265,6	0	0	0,1	
996	265,6	0	0	0,1	
997	265,6	0	0	0,1	
998	265,6	0	0	0,1	
999	265,6	0	0	0,1	
1000	265,6	0	0	0,1	
1001	265,6	0	0	0,1	
1002	265,6	0	0	0,1	
1003	265,6	0	0	0,1	
1004	265,6	0	0	0,1	
1005	265,6	0	0	0,1	
1006	265,6	0	0	0,1	
1007	265,6	0	0	0,1	
1008	265,6	0	0	0,1	
1009	265,6	0	0	0,1	
1010	265,6	0	0	0,1	
1011	265,6	0	0	0,1	
1012	265,6	0	0	0,1	
1013	265,6	0	0	0,1	
1014	265,6	0	0	0,1	
1015	265,6	0	0	0,1	
1016	265,6	0	0	0,1	
1017	265,6	0	0	0,1	
1018	265,6	0	0	0,1	
1019	265,6	0	0	0,1	
1020	265,6	0	0	0,1	
1021	265,6	0	0	0,1	
1022	265,6	0	0	0,1	
1023	265,6	0	0	0,1	
1024	265,6	0	0	0,1	
1025	265,6	0	0	0,1	
1026	265,6	0	0	0,1	
1027	265,6	0	0	0,1	
1028	265,6	0	0	0,1	
1029	265,6	0	0	0,1	
1030	265,6	0	0	0,1	
1031	265,6	0	0	0,1	
1032	265,6	0	0	0,1	
1033	265,6	0	0	0,1	
1034	265,6	0	0	0,1	
1035	265,6	0	0	0,1	
1036	265,6	0	0	0,1	
1037	265,6	0	0	0,1	
1038	265,6	0	0	0,1	
1039	265,6	0	0	0,1	
1040	265,6	0	0	0,1	
1041	265,6	0	0	0,1	
1042	265,6	0	0	0,1	
1043	265,6	0	0	0,1	
1044	265,6	0	0	0,1	
1045	265,6	0	0	0,1	
1046	265,6	0	0	0,1	
1047	265,6	0	0	0,1	
1048	265,6	0	0	0,1	
1049	265,6	0	0	0,1	
1050	265,6	0	0	0,1	
1051	265,6	0	0	0,1	
1052	265,6	0	0	0,1	
1053	265,6	0	0	0,1	
1054	265,6	0	0	0,1	
1055	265,6	0	0	0,1	
1056	265,6	0	0	0,1	
1057	265,6	0	0	0,1	
1058	265,6	0	0	0,1	
1059	265,6	0	0	0,1	
1060	265,6	0	0	0,1	
1061	265,6	0	0	0,1	
1062	265,6	0	0	0,1	
1063	265,6	0	0	0,1	
1064	265,6	0	0	0,1	
1065	265,6	0	0	0,1	
1066	265,6	0	0	0,1	
1067	265,6	0	0	0,1	
1068	265,6	0	0	0,1	
1069	265,6	0	0	0,1	
1070	265,6	0	0	0,1	
1071	265,6	0	0	0,1	
1072	265,6	0	0	0,1	
1073	265,6	0	0	0,1	
1074	265,6	0	0	0,1	
1075	265,6	0	0	0,1	
1076	265,6	0	0	0,1	
1077	265,6	0	0	0,1	
1078	265,6	0	0	0,1	
1079	265,6	0	0	0,1	
1080	265,6	0	0	0,1	
1081	265,6	0	0	0,1	
1082	265,6	0	0	0,1	
1083	265,6	0	0	0,1	
1084	265,6	0	0	0,1	
1085	265,6	0	0	0,1	
1086	265,6	0	0	0,1	
1087	265,6	0	0	0,1	
1088	265,6	0	0	0,1	
1089	265,6	0	0	0,1	
1090	265,6	0	0	0,1	
1091	265,6	0	0	0,1	
1092	265,6	0	0	0,1	
1093	265,6	0	0	0,1	
1094	265,6	0	0	0,1	
1095	265,6	0	0	0,1	
1096	265,6	0	0	0,1	
1097	265,6	0	0	0,1	
1098	265,6	0	0	0,1	
1099	265,6	0	0	0,1	
1100	265,6	0	0	0,1	
1101	265,6	0	0	0,1	
1102	265,6	0	0	0,1	
1103	265,6	0	0	0,1	
1104	265,6	0	0	0,1	
1105	265,6	0	0	0,1	
1106	265,6	0	0	0,1	
1107	265,6	0	0	0,1	
1108	265,6	0	0	0,1	
1109	265,6	0	0	0,1	
1110	265,6	0	0	0,1	
1111	265,6	0	0	0,1	
1112	265,6	0	0	0,1	
1113	265,6	0	0	0,1	
1114	265,6	0	0	0,1	
1115	265,6	0	0	0,1	
1116	265,6	0	0	0,1	
1117	265,6	0	0	0,1	
1118	265,6	0	0	0,1	
1119	265,6	0	0	0,1	
1120	265,6	0	0	0,1	
1121	265,6	0	0	0,1	
1122	265,6	0	0	0,1	
1123	265,6	0	0	0,1	
1124	265,6	0	0	0,1	
1125	265,6	0	0	0,1	
1126	265,6	0	0	0,1	
1127	265,6	0	0	0,1	
1128	265,6	0	0	0,1	
1129	265,6	0	0	0,1	
1130	265,6	0	0	0,1	
1131	265,6	0	0	0,1	
1132	265,6	0	0	0,1	
1133	265,6	0	0	0,1	
1134	265,6	0	0	0,1	
1135	265,6	0	0	0,1	
1136	265,6	0	0	0,1	
1137	265,6	0	0	0,1	
1138	265,6	0	0	0,1	
1139	265,6	0	0	0,1	
1140	265,6	0	0	0,1	
1141	265,6	0	0	0,1	
1142	265,6	0	0	0,1	
1143	265,6	0	0	0,1	
1144	265,6	0	0	0,1	
1145	265,6	0	0	0,1	
1146	265,6	0	0	0,1	
1147	265,6	0	0	0,1	
1148	265,6	0	0	0,1	
1149	265,6	0	0	0,1	
1150	265,6	0	0	0,1	
1151	265,6	0	0	0,1	
1152	265,6	0	0	0,1	
1153	265,6	0	0	0,1	
1154	265,6	0	0	0,1	
1155	265,6	0	0	0,1	
1156	265,6	0	0	0,1	
1157	265,6	0	0	0,1	
1158	265,6	0	0	0,1	
1159	265,6	0	0	0,1	
1160	265,6	0	0	0,1	
1161	265,6	0	0	0,1	
1162	265,6	0	0	0,1	
1163	265,6	0	0	0,1	
1164	265,6	0	0	0,1	
1165	265,6	0	0	0,1	
1166	265,6	0	0	0,1	
1167	265,6	0	0	0,1	
1168	265,6	0	0	0,1	
1169	265,6	0	0	0,1	
1170	265,6	0	0	0,1	
1171	265,6	0	0	0,1	
1172	265,6	0	0	0,1	
1173	265,6	0	0	0,1	
1174	265,6	0	0	0,1	
1175	265,6	0	0	0,1	
1176	265,6	0	0	0,1	
1177	265,6	0	0	0,1	
1178	265,6	0	0	0,1	
1179	265,6	0	0	0,1	
1180	265,6	0	0	0,1	
1181	265,6	0	0	0,1	
1182	265,6	0	0	0,1	
1183	265,6	0	0	0,1	
1184	265,6	0	0	0,1	
1185	265,6	0	0	0,1	
1186	265,6	0	0	0,1	
1187	265,6	0	0	0,1	
1188	265,6	0	0	0,1	
1189	265,6	0	0	0,1	
1190	265,6	0	0	0,1	
1191	265,6	0	0	0,1	
1192	265,6	0	0	0,1	
1193	265,6	0	0	0,1	
1194	265,6	0	0	0,1	
1195	265,6	0	0	0,1	
1196	265,6	0	0	0,1	
1197	265,6	0	0	0,1	
1198	265,6	0	0	0,1	
1199	265,6	0	0	0,1	
1200	265,6	0	0	0,1	
1201	265,6	0	0	0,1	
1202	265,6	0	0	0,1	
1203	265,6	0	0	0,1	
1204	265,6	0	0	0,1	
1205	265,6	0	0	0,1	
1206	265,6	0	0	0,1	
1207	265,6	0	0	0,1	
1208	265,6	0	0	0,1	
1209	265,6	0	0	0,1	
1210	265,6	0	0	0,1	
1211	265,6	0	0	0,1	
1212	265,6	0	0	0,1	
1213	265,6	0	0	0,1	
1214	265,6	0	0	0,1	
1215	265,6	0	0	0,1	
1216	265,6	0	0	0,1	
1217	265,6	0	0	0,1	
1218	265,6	0	0	0,1	
1219	265,6	0	0	0,1	
1220	265,6	0	0	0,1	
1221	265,6	0	0	0,1	
1222	265,6	0	0	0,1	
1223	265,6	0	0	0,1	
1224	265,6	0	0	0,1	
1225	265,6	0	0	0,1	
1226	265,6	0	0	0,1	
1227	265,6	0	0	0,1	
1228	265,6	0	0	0,1	
1229	265,6	0	0	0,1	
1230	265,6	0	0	0,1	
1231	265,6	0	0	0,1	
1232	265,6	0	0	0,1	
1233	265,6	0	0	0,1	
1234	265,6	0	0	0,1	
1235	265,6	0	0	0,1	
1236	265,6	0	0	0,1	
1237	265,6	0	0	0,1	
1238	265,6	0	0	0,1	
1239	265,6	0	0	0,1	
1240	265,6	0	0	0,1	
1241	265,6	0	0	0,1	
1242	265,6	0	0	0,1	
1243	265,6	0	0	0,1	
1244	265,6	0	0	0,1	
1245	265,6	0	0	0,1	
1246	265,6	0	0	0,1	
1247	265,6	0	0	0,1	
1248	265,6	0	0	0,1	
1249	265,6	0	0	0,1	
1250	265,6	0	0	0,1	
1251	265,6	0	0	0,1	
1252	265,6	0	0	0,1	
1253	265,6	0	0	0,1	
1254	265,6	0	0	0,1	
1255	265,6	0	0	0,1	
1256	265,6	0	0	0,1	
1257	265,6	0	0	0,1	
1258	265,6	0	0	0,1	
1259	265,6	0	0	0,1	
1260	265,6	0	0	0,1	
1261	265,6	0	0	0,1	
1262	265,6	0	0	0,1	
1263	265,6	0	0	0,1	
1264	265,6	0	0	0,1	
1265	265,6	0	0	0,1	
1266	265,6	0	0	0,1	
1267	265,6	0	0	0,1	
1268	265,6	0	0	0,1	
1269	265,6	0	0	0,1	
1270	265,6	0	0	0,1	
1271	265,6	0	0	0,1	
1272	265,6	0	0	0,1	
1273	265,6	0	0	0,1	
1274	265,6	0	0	0,1	
1275	265,6	0	0	0,1	
1276	265,6	0	0	0,1	
1277	265,6	0	0	0,1	
1278	265,6	0	0	0,1	
1279	265,6	0	0	0,1	
1280	265,6	0	0	0,1	
1281	265,6	0	0	0,1	
1282	265,6	0	0	0,1	
1283	265,6	0	0	0,1	
1284	265,6	0	0	0,1	
1285	265,6	0	0	0,1	
1286	265,6	0	0	0,1	
1287	265,6	0	0	0,1	
1288	265,6	0	0	0,1	
1289	265,6	0	0	0,1	
1290	265,6	0	0	0,1	
1291	265,6	0	0	0,1	
1292	265,6	0	0	0,1	
1293	265,6	0	0	0,1	
1294	265,6	0	0	0,1	
1295	265,6	0	0	0,1	
1296	265,6	0	0	0,1	
1297	265,6	0	0	0,1	
1298	265,6	0	0	0,1	
1299	265,6	0	0	0,1	
1300	265,6	0	0	0,1	
1301	265,6	0	0	0,1	
1302	265,6	0	0	0,1	
1303	265,6	0	0	0,1	
1304	265,6	0	0	0,1	
1305	265,6	0	0	0,1	
1306	265,6	0	0	0,1	
1307	265,6	0	0	0,1	
1308	265,6	0	0	0,1	
1309	265,6	0	0	0,1	
1310	265,6	0	0	0,1	
1311	265,6	0	0	0,1	
1312	265,6	0	0	0,1	
1313	265,6	0	0	0,1	
1314	265,6	0	0	0,1	
1315	265,6	0	0	0,1	
1316	265,6	0	0	0,1	
1317	265,6	0	0	0,1	
1318	265,6	0	0	0,1	
1319	265,6	0	0	0,1	
1320	265,6	0	0	0,1	
1321	265,6	0	0	0,1	
1322	265,6	0	0	0,1	
1323	265,6	0	0	0,1	
1324	265,6	0	0	0,1	
1325	265,6	0	0	0,1	
1326	265,6	0	0	0,1	
1327	265,6	0	0	0,1	
1328	265,6	0	0	0,1	
1329	265,6	0	0	0,1	
1330	265,6	0	0	0,1	
1331	265,6	0	0	0,1	
1332	265,6	0	0	0,1	
1333	265,6	0	0	0,1	
1334	265,6	0	0	0,1	
1335	265,6	0	0	0,1	
1336	265,6	0	0	0,1	
1337	265,6	0	0	0,1	
1338	265,6	0	0	0,1	
1339	265,6	0	0	0,1	
1340	265,6	0	0	0,1	
1341	265,6	0	0	0,1	
1342	265,6	0	0	0,1	
1343	265,6	0	0	0,1	
1344	265,6	0	0	0,1	
1345	265,6	0	0	0,1	
1346	265,6	0	0	0,1	
1347	265,6	0	0	0,1	
1348	265,6	0	0	0,1	
1349	265,6	0	0	0,1	
1350	265,6	0	0	0,1	
1351	265,6	0	0	0,1	
1352	265,6	0	0	0,1	
1353	265,6	0	0	0,1	
1354	265,6	0	0	0,1	
1355	265,6	0	0	0,1	
1356	265,6	0	0	0,1	
1357	265,6	0	0	0,1	
1358	265,6	0	0	0,1	
1359	265,6	0	0	0,1	
1360	265,6	0	0	0,1	
1361	265,6	0	0	0,1	
1362	265,6	0	0	0,1	
1363	265,6	0	0	0,1	
1364	265,6	0	0	0,1	
1365	265,6	0	0	0,1	
1366	265,6	0	0	0,1	
1367	265,6	0	0	0,1	
1368	265,6	0	0	0,1	
1369	265,6	0	0	0,1	
1370	265,6	0	0	0,1	
1371	265,6	0	0	0,1	
1372	265,6	0	0	0,1	
1373	265,6	0	0	0,1	
1374	265,6	0	0	0,1	
1375	265,6	0	0	0,1	
1376	265,6	0	0	0,1	
1377	265,6	0	0	0,1	
1378	265,6	0	0	0,1	
1379	265,6	0	0	0,1	
1380	265,6	0	0	0,1	
1381	265,6	0	0	0,1	
1382	265,6	0	0	0,1	
1383	265,6	0	0	0,1	
1384	265,6	0	0	0,1	
1385	265,6	0	0	0,1	
1386	265,6	0	0	0,1	
1387	265,6	0	0	0,1	
1388	265,6	0	0	0,1	
1389	265,6	0	0	0,1	
1390	265,6	0	0	0,1	
1391	265,6	0	0	0,1	
1392	265,6	0	0	0,1	
1393	265,6	0	0	0,1	
1394	265,6	0	0	0,1	
1395	265,6	0	0	0,1	
1396	265,6	0	0	0,1	
1397	265,6	0	0	0,1	
1398	265,6	0	0	0,1	
1399	265,6	0	0	0,1	
1400	265,6	0	0	0,1	
1401	265,6	0	0	0,1	
1402	265,6	0	0	0,1	
1403	265,6	0	0	0,1	
1404	265,6	0	0	0,1	
1405	265,6	0	0	0,1	
1406	265,6	0	0	0,1	
1407	265,6	0	0	0,1	
1408	265,6	0	0	0,1	
1409	265,6	0	0	0,1	
1410	265,6	0	0	0,1	
1411	265,6	0	0	0,1	
1412	265,6	0	0	0,1	
1413	265,6	0	0	0,1	
1414	265,6	0	0	0,1	
1415	265,6	0	0	0,1	
1416	265,6	0	0	0,1	
1417	265,6	0	0	0,1	
1418	265,6	0	0	0,1	
1419	265,6	0	0	0,1	
1420	265,6	0	0	0,1	
1421	265,6	0	0	0,1	
1422	265,6	0	0	0,1	
1423	265,6	0	0	0,1	
1424	265,6	0	0	0,1	
1425	265,6	0	0	0,1	
1426	265,6	0	0	0,1	
1427	265,6	0	0	0,1	
1428	265,6	0	0	0,1	
1429	265,6	0	0	0,1	
1430	265,6	0	0	0,1	
1431	265,6	0	0	0,1	
1432	265,6	0	0	0,1	
1433	265,6	0	0	0,1	
1434	265,6	0	0	0,1	
1435	265,6	0	0	0,1	
1436	265,6	0	0	0,1	
1437	265,6	0	0	0,1	
1438	265,6	0	0	0,1	
1439	265,6	0	0	0,1	
1440	265,6	0	0	0,1	
1441	265,6	0	0	0,1	
1442	265,6	0	0	0,1	
1443	265,6	0	0	0,1	
1444	265,6	0	0	0,1	
1445	265,6	0	0	0,1	
1446	265,6	0	0	0,1	
1447	265,6	0	0	0,1	
1448	265,6	0	0	0,1	
1449	265,6	0	0	0,1	
1450	265,6	0	0	0,1	
1451	265,6	0	0	0,1	
1452	265,6	0	0	0,1	
1453	265,6	0	0	0,1	
1454	265,6	0	0	0,1	
1455	265,6	0	0	0,1	
1456	265,6	0	0	0,1	
1457	265,6	0	0	0,1	
1458	265,6	0	0	0,1	
1459	265,6	0	0	0,1	
1460	265,6	0	0	0,1	
1461	265,6	0	0	0,1	
1462	265,6	0	0	0,1	
1463	265,6	0	0	0,1	
1464	265,6	0	0	0,1	
1465	265,6	0	0	0,1	
1466	265,6	0	0	0,1	
1467	265,6	0	0	0,1	
1468	265,6	0	0	0,1	
1469	265,6	0	0	0,1	
1470	265,6	0	0	0,1	
1471	265,6	0	0	0,1	
1472	265,6	0	0	0,1	
1473	265,6	0	0	0,1	
1474	265,6	0	0	0,1	
1475	265,6	0	0	0,1	
1476	265,6	0	0	0,1	
1477	265,6	0	0	0,1	
1478	265,6	0	0	0,1	
1479	265,6	0	0	0,1	
1480	265,6	0	0	0,1	
1481	265,6	0	0	0,1	
1482	265,6	0	0	0,1	
1483	265,6	0	0	0,1	
1484	265,6	0	0	0,1	
1485	265,6	0	0	0,1	
1486	265,6	0	0	0,1	
1487	265,6	0	0	0,1	
1488	265,6	0	0	0,1	
1489	265,6	0	0	0,1	
1490	265,6	0	0	0,1	
1491	265,6	0	0	0,1	
1492	265,6	0	0	0,1	
1493	265,6	0	0	0,1	
1494	265,6	0	0	0,1	
1495	265,6	0	0	0,1	
1496	265,6	0	0	0,1	
1497	265,6	0	0	0,1	
1498	265,6	0	0	0,1	
1499	265,6	0	0	0,1	
1500	265,6	0	0	0,1	
1501	265,6	0	0	0,1	
1502	265,6	0	0	0,1	
1503	265,6	0	0	0,1	
1504	265,6	0	0	0,1	
1505	265,6	0	0	0,1	
1506	265,6	0	0	0,1	
1507	265,6	0	0	0,1	
1508	265,6	0	0	0,1	
1509	265,6	0	0	0,1	
1510	265,6	0	0	0,1	
1511	265,6	0	0	0,1	
1512	265,6	0	0	0,1	
1513	265,6	0	0	0,1	
1514	265,6	0	0	0,1	
1515	265,6	0	0	0,1	
1516	265,6	0	0	0,1	
1517	265,6	0	0	0,1	
1518	265,6	0	0	0,1	
1519	265,6	0	0	0,1	
1520	265,6	0	0	0,1	
1521	265,6	0	0	0,1	
1522	265,6	0	0	0,1	
1523	265,6	0	0	0,1	
1524	265,6	0	0	0,1	
1525	265,6	0	0	0,1	
1526	265,6	0	0	0,1	
1527	265,6	0	0	0,1	
1528	265,6	0	0	0,1	
1529	265,6	0	0	0,1	
1530	265,6	0	0	0,1	
1531	265,6	0	0	0,1	
1532	265,6	0	0	0,1	
1533	265,6	0	0	0,1	
1534	265,6	0	0	0,1	
1535	265,6	0	0	0,1	
1536	265,6	0	0	0,1	
1537	265,6	0	0	0,1	
1538	265,6	0	0	0,1	
1539	265,6	0	0	0,1	
1540	265,6	0	0	0,1	
1541	265,6	0	0	0,1	
1542	265,6	0	0	0,1	
1543	265,6	0	0	0,1	
1544	265,6	0	0	0,1	
1545	265,6	0	0	0,1	
1546	265,6	0	0	0,1	
1547	265,6	0	0	0,1	
1548	265,6	0	0	0,1	
1549	265,6	0	0	0,1	
1550	265,6	0	0	0,1	
1551	265,6	0	0	0,1	
1552	265,6	0	0	0,1	
1553	265,6	0	0	0,1	
1554	265,6	0	0	0,1	
1555	265,6	0	0	0,1	
1556	265,6	0	0	0,1	
1557	265,6	0	0	0,1	
1558	265,6	0	0	0,1	
1559	265,6	0	0	0,1	
1560	265,6	0	0	0,1	
1561	265,6	0	0	0,1	
1562	265,6	0	0	0,1	
1563	265,6	0	0	0,1	
1564	265,6	0	0	0,1	
1565	265,6	0	0	0,1	
1566	265,6	0	0	0,1	
1567	265,6	0	0	0,1	
1568	265,6	0	0	0,1	
1569	265,6	0	0	0,1	
1570	265,6	0	0	0,1	
1571	265,6	0	0	0,1	
1572	265,6	0	0	0,1	
1573	265,6	0	0	0,1	
1574	265,6	0	0	0,1	
1575	265,6	0	0	0,1	
1576	265,6	0	0	0,1	
1577	265,6	0	0	0,1	
1578	265,6	0	0	0,1	
1579	265,6	0	0	0,1	
1580	265,6	0	0	0,1	
1581	265,6	0	0	0,1	
1582	265,6	0	0	0,1	
1583	265,6	0	0	0,1	
1584	265,6	0	0	0,1	
1585	265,6	0	0	0,1	
1586	265,6	0	0	0,1	
1587	265,6	0	0	0,1	
1588	265,6	0	0	0,1	
1589	265,6	0	0	0,1	
1590	265,6	0	0	0,1	
1591	265,6	0	0	0,1	
1592	265,6	0	0	0,1	
1593	265,6	0	0	0,1	
1594	265,6	0	0	0,1	
1595	265,6	0	0	0,1	
1596	265,6	0	0	0,1	
1597	265,6	0	0	0,1	
1598	265,6	0	0	0,1	
1599	265,6	0	0	0,1	
1600	265,6	0	0	0,1	
1601	265,6	0	0	0,1	
1602	265,6	0	0	0,1	
1603	265,6	0	0	0,1	
1604	265,6	0	0	0,1	
1605	265,6	0	0	0,1	
1606	265,6	0	0	0,1	
1607	265,6	0	0	0,1	
1608	265,6	0	0	0,1	
1609	265,6	0	0	0,1	
1610	265,6	0	0	0,1	
1611	265,6	0	0	0,1	
1612	265,6	0	0	0,1	
1613	265,6	0	0	0,1	
1614	265,6	0	0	0,1	
1615	265,6	0	0	0,1	
1616	265,6	0	0	0,1	
1617	265,6	0	0	0,1	
1618	265,6	0	0	0,1	
1619	265,6	0	0	0,1	
1620	265,6	0	0	0,1	
1621	265,6	0	0	0,1	
1622	265,6	0	0	0,1	
1623	265,6	0	0	0,1	
1624	265,6	0	0	0,1	
1625	265,6	0	0	0,1	
1626	265,6	0	0	0,1	
1627	265,6	0	0	0,1	
1628	265,6	0	0	0,1	
1629	265,6	0	0	0,1	
1630	265,6	0	0	0,1	
